Subscription Name,Subscription ID,Organization,Environment,Resource Group,VNet,Subnet,Address Prefix,Verdict,Peered To Hub,Hub Connection,Route Table,Default Route Next Hop Type,Default Route Next Hop IP,Offending Routes,Evidence,Notes,Evaluated By Account
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01-zsac-rg01-wus,n01-zsac-vnet01-wus,AzureBastionSubnet,10.192.65.64/28,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-escc-rg,n01eus2-escc-vnet,AzureBastionSubnet,198.18.8.64/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-escc-rg,n01eus2-escc-vnet,AzureFirewallSubnet,198.18.8.0/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-escc-rg,n01eus2-escc-vnet,AzureFirewallManagementSubnet,198.18.8.192/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-escc-rg,n01eus2-escc-vnet,n01eus2-escc-cc-subnet-1,198.18.8.128/26,NOT_EVALUATED,False,,/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/n01eus2-escc-rg/providers/Microsoft.Network/routeTables/n01eus2-escc-rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'Ratnavo.Dutta@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-lgcc-rg,n01eus2-lgcc-vnet,AzureBastionSubnet,198.18.8.64/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-lgcc-rg,n01eus2-lgcc-vnet,AzureFirewallSubnet,198.18.8.0/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-lgcc-rg,n01eus2-lgcc-vnet,AzureFirewallManagementSubnet,198.18.8.192/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-lgcc-rg,n01eus2-lgcc-vnet,n01eus2-lgcc-cc-subnet-1,198.18.8.128/26,NOT_EVALUATED,False,,/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/n01eus2-lgcc-rg/providers/Microsoft.Network/routeTables/n01eus2-lgcc-rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'Ratnavo.Dutta@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-smcc-rg,n01eus2-smcc-vnet,AzureBastionSubnet,198.18.8.64/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-smcc-rg,n01eus2-smcc-vnet,AzureFirewallSubnet,198.18.8.0/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-smcc-rg,n01eus2-smcc-vnet,AzureFirewallManagementSubnet,198.18.8.192/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-smcc-rg,n01eus2-smcc-vnet,n01eus2-smcc-cc-subnet-1,198.18.8.128/26,NOT_EVALUATED,False,,/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/n01eus2-smcc-rg/providers/Microsoft.Network/routeTables/n01eus2-smcc-rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'Ratnavo.Dutta@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-zscc-rg,n01eus2-zscc-vnet,AzureBastionSubnet,10.192.72.64/26,EXPECTED_BYPASS,True,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-zscc-rg,n01eus2-zscc-vnet,AzureFirewallSubnet,10.192.72.0/26,EXPECTED_BYPASS,True,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-zscc-rg,n01eus2-zscc-vnet,n01eus2-zscc-cc-subnet-1,10.192.72.128/26,NOT_EVALUATED,True,,/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/n01eus2-zscc-rg/providers/Microsoft.Network/routeTables/n01eus2-zscc-rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'Ratnavo.Dutta@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01eus2-zscc-rg,n01eus2-zscc-vnet,AzureFirewallManagementSubnet,10.192.72.192/26,EXPECTED_BYPASS,True,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01-rigtest-rg01-cnc,n01-rigtest-vnet01-cnc,AzureBastionSubnet,192.168.227.192/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01-rigtest-rg01-eus2,n01-rigtest-vnet01-eus2,AzureBastionSubnet,192.168.225.192/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01-rigtest-rg01-we,n01-rigtest-vnet01-we,AzureBastionSubnet,192.168.229.192/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01-rigtest-rg01-we,n01-rigtest-vnet01-we,WorkloadSubnet,192.168.229.128/26,NOT_EVALUATED,False,,/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/n01-rigtest-rg01-we/providers/Microsoft.Network/routeTables/n01-rigtest-rt01-we,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'Ratnavo.Dutta@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01-rigtest-rg01-cnc,n01-rigtest-vnet01-cnc,WorkloadSubnet,192.168.227.128/26,NOT_EVALUATED,False,,/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/n01-rigtest-rg01-cnc/providers/Microsoft.Network/routeTables/n01-rigtest-rt01-cnc,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'Ratnavo.Dutta@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,Ratnavo.Dutta@blackbaud.me
IT Production P02,354e16b1-a3dd-4cc2-b271-4e7429e5fa75,IT,Production,vnet-pa-net-blkbrg-01,p02-eus-spoke-vnet,citrixva-nondmz-prod-01,10.90.131.0/24,NOT_EVALUATED,False,,/subscriptions/354e16b1-a3dd-4cc2-b271-4e7429e5fa75/resourceGroups/p02-eus-zsc/providers/Microsoft.Network/routeTables/p02-eus-zsc-rt,,,,INFERRED,INFERRED (no NIC present): has UDR 'p02-eus-zsc-rt',Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01-rigtest-rg01-eus2,n01-rigtest-vnet01-eus2,WorkloadSubnet,192.168.225.128/26,NOT_EVALUATED,False,,/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/n01-rigtest-rg01-eus2/providers/Microsoft.Network/routeTables/n01-rigtest-rt01-eus2,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'Ratnavo.Dutta@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,Ratnavo.Dutta@blackbaud.me
Networking Production - N01,150ea8a8-4006-49a6-8c11-b7d7c2942e61,RDO,Production,n01-rigtest-rg01-ae,n01-rigtest-vnet01-ae,WorkloadSubnet,192.168.226.128/26,NOT_EVALUATED,False,,/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/n01-rigtest-rg01-ae/providers/Microsoft.Network/routeTables/n01-rigtest-rt01-ae,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'Ratnavo.Dutta@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,Ratnavo.Dutta@blackbaud.me
IT Production P02,354e16b1-a3dd-4cc2-b271-4e7429e5fa75,IT,Production,vnet-pa-net-blkbrg-01,p02-eus-spoke-vnet,nagarro-desktops-01,10.90.134.0/24,ERROR,False,,,,,,NONE,All effective-route calls failed; see Errors sheet.,Ratnavo.Dutta@blackbaud.me
IT Production P02,354e16b1-a3dd-4cc2-b271-4e7429e5fa75,IT,Production,vnet-pa-net-blkbrg-01,p02-eus-spoke-vnet,avd-desktops-01,10.90.130.0/24,ERROR,False,,,,,,NONE,All effective-route calls failed; see Errors sheet.,Ratnavo.Dutta@blackbaud.me
IT Production P02,354e16b1-a3dd-4cc2-b271-4e7429e5fa75,IT,Production,vnet-pa-net-blkbrg-01,p02-eus-spoke-vnet,fenxt-desktops-01,10.90.133.0/25,ERROR,False,,,,,,NONE,All effective-route calls failed; see Errors sheet.,Ratnavo.Dutta@blackbaud.me
IT Production P02,354e16b1-a3dd-4cc2-b271-4e7429e5fa75,IT,Production,vnet-pa-net-blkbrg-01,p02-eus-spoke-vnet,nagarro-desktops-02,10.90.129.0/24,NON_COMPLIANT,False,,,Internet,,0.0.0.0/0->RouteNextHopType.INTERNET(n/a) via n/a/n/a,MEASURED,Measured from NIC /subscriptions/354e16b1-a3dd-4cc2-b271-4e7429e5fa75/resourceGroups/W365-ON-NET-NAGARRO/providers/Microsoft.Network/networkInterfaces/CPC-AKSHA-FRUOI-CPC_5EA2CB69-F4F0-469E-93E9-568FDC9A5FFA; 1 offending route(s).,Ratnavo.Dutta@blackbaud.me
IT Production P02,354e16b1-a3dd-4cc2-b271-4e7429e5fa75,IT,Production,vnet-pa-net-blkbrg-01,p02-eus-spoke-vnet,citrixinf-nondmz-prod-01,10.90.128.0/25,NON_COMPLIANT,False,,/subscriptions/354e16b1-a3dd-4cc2-b271-4e7429e5fa75/resourceGroups/p02-eus-zsc/providers/Microsoft.Network/routeTables/p02-eus-zsc-rt,VirtualAppliance,10.91.200.4,0.0.0.0/0->RouteNextHopType.VIRTUAL_APPLIANCE(10.91.200.4) via p02-eus-zsc-rt/p02-eus-zsc-rt,MEASURED,Measured from NIC /subscriptions/354e16b1-a3dd-4cc2-b271-4e7429e5fa75/resourceGroups/NAGARRO-PA-INF-BLKBRG-01/providers/Microsoft.Network/networkInterfaces/AZR0DEUSNAGDB0174; 1 offending route(s).,Ratnavo.Dutta@blackbaud.me
IT Production P02,354e16b1-a3dd-4cc2-b271-4e7429e5fa75,IT,Production,vnet-pa-net-blkbrg-01,p02-eus-spoke-vnet,avd-desktops-02,10.90.135.0/24,NON_COMPLIANT,False,,,Internet,,0.0.0.0/0->RouteNextHopType.INTERNET(n/a) via n/a/n/a,MEASURED,Measured from NIC /subscriptions/354e16b1-a3dd-4cc2-b271-4e7429e5fa75/resourceGroups/AVD-POC/providers/Microsoft.Network/networkInterfaces/PERSONAL-A-6-NIC; 1 offending route(s).,Ratnavo.Dutta@blackbaud.me
ai-p-usa01,a4a3d838-d4f6-4db7-9663-2244ca30883a,,,aipaus01abaiv3blkbrg,aipaus01abaiv3blkbaivnet01,agentsubnet,192.168.102.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.App/environments - service-injected, no user NIC",ratnavo.dutta-adm@blackbaud.me
ai-p-usa01,a4a3d838-d4f6-4db7-9663-2244ca30883a,,,aipaus01abaiv3blkbrg,aipaus01abaiv3blkbaivnet01,privateendpointsubnet,192.168.100.0/23,NOT_EVALUATED,False,,,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
ai-p-usa01,a4a3d838-d4f6-4db7-9663-2244ca30883a,,,aipcan01abaiv3blkbrg,aipcan01abaiv3blkbaivnet01,agentsubnet,192.168.102.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.App/environments - service-injected, no user NIC",ratnavo.dutta-adm@blackbaud.me
ai-p-usa01,a4a3d838-d4f6-4db7-9663-2244ca30883a,,,aipcan01abaiv3blkbrg,aipcan01abaiv3blkbaivnet01,privateendpointsubnet,192.168.100.0/23,NOT_EVALUATED,False,,,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
ai-p-usa01,a4a3d838-d4f6-4db7-9663-2244ca30883a,,,aipeur01abaiv3blkbrg,aipeur01abaiv3blkbaivnet01,agentsubnet,192.168.102.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.App/environments - service-injected, no user NIC",ratnavo.dutta-adm@blackbaud.me
ai-p-usa01,a4a3d838-d4f6-4db7-9663-2244ca30883a,,,aipeur01abaiv3blkbrg,aipeur01abaiv3blkbaivnet01,privateendpointsubnet,192.168.100.0/23,NOT_EVALUATED,False,,,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
ai-p-usa01,a4a3d838-d4f6-4db7-9663-2244ca30883a,,,aipusa01abaiv3blkbrg,aipusa01abaiv3blkbaivnet01,agentsubnet,192.168.102.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.App/environments - service-injected, no user NIC",ratnavo.dutta-adm@blackbaud.me
ai-p-usa01,a4a3d838-d4f6-4db7-9663-2244ca30883a,,,aipusa01abaiv3blkbrg,aipusa01abaiv3blkbaivnet01,privateendpointsubnet,192.168.100.0/23,NOT_EVALUATED,False,,,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Blackbaud Application Development,486f6364-d7db-4c6f-917b-9b043b9cab0b,IT,Development,tusa01abbcomv3blkbrg,tusa01abbcomv3blkvnet-us,bbcom-us-subnet,10.3.0.0/27,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",
Blackbaud Application Development,486f6364-d7db-4c6f-917b-9b043b9cab0b,IT,Development,vnet-pa-net-blkbrg-01,486f6364-dev-eus-spoke-vnet,apps-int-dev-01,10.100.0.128/26,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.Web/serverFarms - service-injected, no user NIC",
Blackbaud Application Development,486f6364-d7db-4c6f-917b-9b043b9cab0b,IT,Development,vnet-pa-net-blkbrg-01,486f6364-dev-eus-spoke-vnet,test,10.100.0.224/29,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.Web/serverFarms - service-injected, no user NIC",
Blackbaud Application Development,486f6364-d7db-4c6f-917b-9b043b9cab0b,IT,Development,vnet-pa-net-blkbrg-01,486f6364-dev-eus-spoke-vnet,d01aboisiwbi03-dev-01,10.100.0.192/28,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.Web/serverFarms - service-injected, no user NIC",
Blackbaud.com Hosting,391ae4fa-cb89-4f0c-9b2f-393dfd2da3c9,IT,Production,pusa01abbcomv3blkbrg,pusa01abbcomv3blkvnet,bbcomag-us,10.1.0.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",
Blackbaud.com Hosting,391ae4fa-cb89-4f0c-9b2f-393dfd2da3c9,IT,Production,pusa01abbcomv3blkbrg,pusa01abbcomv3blkvnet-ca,bbconag-ca,10.8.0.0/23,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",
Blackbaud.com Hosting,391ae4fa-cb89-4f0c-9b2f-393dfd2da3c9,IT,Production,pusa01abbcomv3blkbrg,pusa01abbcomv3blkvnet-europ,bbcomag-uk,10.2.0.0/23,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",
Blackbaud.com Hosting,391ae4fa-cb89-4f0c-9b2f-393dfd2da3c9,IT,Production,pusa01abbcomv3blkbrg,pusa01abbcomv3blkvnet-pacific,bbcomag-au,10.6.0.0/23,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",
Blackbaud.com Hosting,391ae4fa-cb89-4f0c-9b2f-393dfd2da3c9,IT,Production,pusa01abbcomv3blkbrg,pusa01aunavailablev3blkvnet,unavaialble,10.7.0.0/23,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",
Blackbaud.com Hosting,391ae4fa-cb89-4f0c-9b2f-393dfd2da3c9,IT,Production,vnet-pa-net-blkbrg-01,391ae4fa-prod-eus-spoke-vnet,apps-tnw-prod-01,10.100.1.96/28,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.Web/serverFarms - service-injected, no user NIC",
Blackbaud.com Hosting,391ae4fa-cb89-4f0c-9b2f-393dfd2da3c9,IT,Production,vnet-pa-net-blkbrg-01,391ae4fa-prod-eus-spoke-vnet,apps-tnw-prod-02,10.100.1.112/28,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.Web/serverFarms - service-injected, no user NIC",
Blackbaud.com Hosting,391ae4fa-cb89-4f0c-9b2f-393dfd2da3c9,IT,Production,vnet-pa-net-blkbrg-01,391ae4fa-prod-eus-spoke-vnet,app-act-prod-01,10.100.1.80/28,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.Web/serverFarms - service-injected, no user NIC",
Blackbaud.com Hosting,391ae4fa-cb89-4f0c-9b2f-393dfd2da3c9,IT,Production,vnet-pa-net-blkbrg-01,391ae4fa-prod-eus-spoke-vnet,apps-boi-prod-01,10.100.1.64/28,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.Web/serverFarms - service-injected, no user NIC",
Cloud Health & Governance - Dev,73b4b77a-58e4-4910-88b1-2f4da8e47e32,RDO,Development,ace01,azace01-vnet,default,10.0.0.0/24,NOT_EVALUATED,False,,,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Cloud Health & Governance - Dev,73b4b77a-58e4-4910-88b1-2f4da8e47e32,RDO,Development,ace01,azace01-vnet,AzureBastionSubnet,10.0.1.0/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
